course_name,lecture_name,review_rating,review_comment
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The distinctions between fields and terms are very clear and are presented in a visual and fun way."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great content "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"its really are very good course, everything is easily understood"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Amazing
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"💯 "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,10
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"thank you"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Amazing
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Very organised learning techniques, and enjoyed every lesson. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,enlightening..
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"This is great!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The infographics and detailed explanations make the material very easy to grasp."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very good intro to data science. Answered a lot of questions I have about the industry and the discipline."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great intro to Data Science"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,Good
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Great course"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing way of concepts walkthrough"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,amazing
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Highly Satisfied"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"nice start"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"The  course introduces to the concepts as expected. Awesome visuals make it easy to understand the things."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Niche driven approach"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"its excellent to understand basic difference of data science and machine learning and so on."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Well curated"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"great thanks"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Good course "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,NICE
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Clear understanding of Basic Data and Data science field"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"good
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Thanks
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent!
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The courses are simplified in the most understandtandle way that even a 8th grader can understand it."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"very informative"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Everything is explained in a very good manner where anyone can easily understand. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I do know the basic in data science the course should be develop my knowledge thank you so much 
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It is an enlightening and amazing course."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"very useful , Everyday I am learning new concept"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Awesome syllabus"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"It was good for new commers"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Doing great"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"helpfull for me "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very understandable and informative !"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing. I love to learn the way I am being taught"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Succinct. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"This course is doing a great job of simplifying the complex terminologies used in the Data domain with very good animations at the same time making it interesting and enjoyable. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,4
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"meeting expectation, pretty clear and concise"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Enjoying my time with some great study materials."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very usefull course, explained very well. Grat A+++"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"According to the content and explanation I can clearly mean to say it's really useful to the people who are willing to learn and acquire knowledge can be more benificial from the classes. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"perfect perfect nd perfect"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"A very awesome way of teaching. 
If i would had met u before.my life would have changed. 
Thanks"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Fantastic
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Well explained..."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Excellent for beginners like me"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Clear cut explanation on each and every single terms.Loved it."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very good "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I am having a great experience in learning."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The course really helped me in understanding Data Science related terminologies.
I am happy to receive a bunch of knowledge with some investment of my time.
I am eager to know what would be next.
I am planning to take an upgradation :)"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I don't any idea about the data science or data analysis, but so far what was discussed in the videos are excellent. I am able to understand the content provided with examples. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"the constructor is brilliant in explaination "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Everything is explained in an amazingly easy to understand and retain manner"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Im very Lucky to have this course "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"The course was really helpful in understanding different roles in the industry, methods and tools used by each. 

The clear representation of all the above using the infographics gave a picture for understanding and memorizing the information."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Well Explained "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The course is best with useful animations if you are here for basic knowledge."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excelente
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Good "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I was expecting more practical lessons than quizzes but it's chill "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very informative!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing 😍"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Great theoretical introduction. Fun to watch."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great course! Thanks!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"well detailed and easy to understand."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"straight to the point"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I am so happy I found this. I just finished a 6 course MIT DSML program and still feel like I am clueless even with the top grades of my Cohort.  "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,perfect
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"This course is creative, easier to understand and quite informative. That's why I like this course. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I am beginner in Data Science and I don't start my university and I said really truth I have clear my most of concept about Data science field"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Lot's of theoretical knowledge, but it's understandable in such a broad topic."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great Learning Experience"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"like to study from here"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Enjoying it so far."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"so far so good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"As far this movement I found the course engaging "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The teaching methodology is good for sure is easy to keep going "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It was fantastic so far.. I hope it continues "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"this course is amazing.... the  stuff is systematic and easy to learn"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"super easy to understand "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very useful ,5star"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"excellent
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Thanks
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very clear information. The graphics help a lot the communication!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,nice
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I have been scared of starting my Data science jour ney because after surfing the internet it looked so ambiguous and scary. However, here it is simplified and is looking like something I can do. I am here for the long haul."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I love it "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"JUST WOW!!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"By far one of the best and most simplified data course. Everything is broken down so simply to make it easily digestible. I also like the exercises in between that not only  tests knowledge but also shows further explanations when you chose a right or wrong answer "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"So far, this course has been very engaging to me.  I really appreciate how the instructor breaks down the different concepts and simplifies them in order for me to understand all of them. I love the fact that you earn coins and points to help keep you focused and want to learn more."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,amazing)
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Clear explanation about Data .How it works? "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent simple course"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"All of the explanations have been very easy to comprehend and to wrap my beginner's mind around. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"tough one"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I am understanding very well and nice explanation so please unlock other courses to access freely and I want to become expert in this Data Science course and provide me free certificate -- Thank You Very Much --- Shaik Arshad Wasib"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"very good
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"course is very interesting"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"excellent so far"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"good job"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Good
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"good introduction"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Good
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"explanation is really very well. examples and animation are also helpful to understand the topic."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Great introduction video for those that wants a data related jobs."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very interesting, the presenter has a firm grasp of subject matter. Totally worth the time and trouble"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Good Course"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The course is really enlightening, I've been working as a data analyst with my company for a while. But this course's content has helped me to understand what I've been doing ignorantly and how to level up."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The course is amazing. I am loving it"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Everything was explained to the core."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,BEST
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Really informative with in depth knowledge and kudos to 365 team for 365 knowledge"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"this is great course my dream content are here"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"    "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"جيد جدا "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It is easy to follow and relatable. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Great
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,Great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very nice. Flows well. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I need to learn more than this specially related to monitoring and evaluation using the existing data what i had learnt from this website"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's really a insightful"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Gives us better understanding"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very good "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Educative! The course outline and the contents have so far helped me understand what it means to work data "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Its good but it would be more better if all the videos were free"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's very well explainded."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Explained in simple language and explanations were easy to understand"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Amazing teaching..."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Wow understanding a lot about data"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"really nice and easy explanation. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"although the narrator is a little too slow for me i still found all the both interesting and informative. it's very unambiguous and precise. Grateful to find this platform "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's a great resource for people who want to learn from the beginning, step by step, with a guide, an excellent and invaluable opportunity for me!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"This lecture note was so great and educative."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"very informative"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The videos so far have moved at an excellent pace and are very clear and interesting"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent , make everything clear "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"this course is very useful"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,awosome
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Greate course to take"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"That is, simply, excellent!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Love this course due to its descriptive and easy to understand learning method "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"yes very insightful and interestng till now"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,":) very good so far and very lucid too :)"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"excellent course, an easy way to learn"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I'm so impressed. This is what EVERYONE that wants to learn data science should first see. It's an eye opener."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,fascinating!
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"The course was comprehensive and well-structured, covering a wide range of essential topics in data science. The course also provided ample resources and support. There were well-designed learning materials, including video lectures, readings, and interactive quizzes. I highly recommend this data science course. It provided a solid foundation in data science concepts"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"it is very informative, organized well, and easy to understand."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"It's very interactive and well-explained. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very interesting and good way of teaching!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Yes , It is really excellent also  exceeded my expectations!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great Intro and basic covering"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I am enjoying it like a fantastic series."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,best
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Awesome
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Superb "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent "
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"excellent explanation wih examples
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great course to take "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Lovely course  by lovely  teachers"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Till now finding it best to learn about data science"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"it's so useful course for me 
"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Really Insightful & Resourceful."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,perfect
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Great videos"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very good course and in very simple language, you can understand easily either if you don't know about it. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"very useful and handy "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Exellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"its simply outstanding i never imagined that there would be this good course with this fantastic animation and its simple and easy to understand whether you are from it background or not, i have no complaints and i give 10/10 for its free and available everywhere,i just love it! My sincere Thanks to 365 teams for making this course!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"i am enjoying and getting much information about data science field as a novice."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent so far... I needed a path to embrace the whole Data Science realm, not just courses picked up here and there."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"How do we know its latest tutorial"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Nice
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,great
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's excellent _ Five Star 💫 "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Its amazing and very well explained, "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"very exciting"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I'm impressed so far, geared to learn more!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Superb lectures and information "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Nice
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I think the course was presented so well. the tutor provides some useful information for me as a beginner in data science."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I paid 78 dollars for this course . I am very happy with the course . everything is explained in the best possible and efficient way so far .
"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Really engaging "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"amazing "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Good "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Really Nice!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"This course is excellent as it has an understandable explanation"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I`m sure it will be better for me if I have translation in Arabic "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Found this course at the nick of time of taking a BI and Data Analytics course! This further breaks down all the professor has been explaining! Thanks, Guys! "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's a great course !"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Good
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Really love it"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It is nice but how can i get the full access of this course
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Excellent content. Appreciate ."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Its was a joyous learning."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"perfect,it is so easy to understand cause il's cleary explained.                      "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Good so Far "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"the course is so useful to me"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"More informative than I was expecting. Definitely great for a beginner who had no knowledge of any of the fields so it was a perfect breakdown!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"the infographics makes it easier to understand the topics"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Very insightful and I like how the definitions are well broken down"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I like the visualization and clarity of concepts."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Perfect!

Super clear and leaves no room for doubt!"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"excellent and interesting"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Its very much interesting and it can power up my skill level"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Super way of explanation"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"All are the topics are described very easily.One vey much useful for a man who are very new in this field."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"NICE EXPERIENCE LEARNING DATA SCIENCE ON THIS PLATFORM"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"It's wonderful. All I can learn it very efficiently and this course clearly explains every thing."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,Excellent
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I really loved this course and after going through the whole free course I will definitely buy a plan."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"so far so good"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",5,"Great!
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Thank you for the valuable knowledge and insights"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"I loved the course and strongly recommend it to anyone interested in Data Science"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",5,"Wondering 👏👏👏"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"its going smooth right now, gonna wait i will be knowledgeable after the end of the courses
"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"it is simple yet has many information to get and the comment section is very helpful too"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Good but more theory make the man more bored"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"The course is Great and more interesting to the User."
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Yeah it uses infographics wisely"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Am still in the introduction phase but I think it's good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Great exposure here"
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"I liked the videos.
They kept me engaged throughout the short course, providing bite-sized notes aided by images of the application of the different technical concepts.

The explanation is very good, simple choice of words, with clarification of technical terms, covering differences and similarities between the various concepts.
As accustomed as I am to hard paper studying, I tend to do a lot of transcription and paraphrases to present differences and similarities between concepts myself.
In these Videos, they highlight the keywords and link them for you.

On the other hand, Some flaws I identified are in the degree of the explanation. They were conveyed quite swiftly, and a bit shallowly I would say, yet as it is mentioned in the title (Introduction), you shouldn't expect in-depth coverage of the concept, but just a presentation of the key ideas and terminology you will encounter in the full career path.

Hence, For the points that I have stated, I think is already a good incipit, thus I wouldn't put it down as much, and although it may seem tedious from an outside view, I can assure you it's worth all of its time.
I recommend it !!! "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Well explained"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"i love the content its direct and attractive to continue learning"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Very nice overview and classification of all topics related to the Advanced Analytics Area."
"Introduction to Data and Data Science","Dispelling Common Misconceptions",4,"For me, as a bloody beginner, this course provides a well overview over the most important topics as a data scientist. If there would be also material to download like the data & data science poster presented in this course or even a course book I would give 5 stars immediately. "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Thanks 365data science.com for this usefull content"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"very informative and lots of confusion are solved by this and hope the best  for future ... "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"nice job done by 365data science "
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"all good"
"Introduction to Data and Data Science","Why do we Need each of these Disciplines?",4,"Its a wonderful course , my only request is increase the number of question as by solving it is easy to understand the topic"
